"dbms","table_catalog","table_schema","table_name","column_name","ordinal_position","data_type","character_maximum_length","constraint_type","table_schema-2","table_name-2","column_name-2"
"postgresql","simonkvasnicka","public","distribution_categories","is_inactive",5,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","tasks","name",9,"character varying",256,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","income_accounts","date_last_modified",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","case_origins","name",6,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_search_engine","search_engine_extid",5,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_task_billing_budgets","amount",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_demand_plans","projection_interval",11,"character varying",10,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_amortization_rules","name",9,"character varying",99,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","roles1","permsofroles_date_modified",26,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","generic_resources","date_last_modified",2,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","tasks","task_extid",14,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","shipping_items","by_weight_amount",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","fair_value_foreign",33,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_billing_budgets","month_start",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","contract_expense_src_acct_id",18,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_tasks","estimated_work_baseline",16,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_revenue_rules","rounding_type_id",20,"character varying",10,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaignresponse","campaign_response_extid",2,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","mfg_routing","isdefault",6,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_demand_plan_lines","demand_date",1,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounting_books","form_template_id",9,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","casetype","is_inactive",5,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_categories","date_last_modified",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","contract_expense_account_id",18,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_plan_lines","planned_expense_type",10,"character varying",250,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_tasks","message",23,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","time_based_charge_rules","time_based_charge_rule_id",25,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity","middle_name",21,"character varying",32,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","other_names","is_person",18,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","gift_certificates","expiration_date",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revaluation","reval_memo",16,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","class_id",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","name",47,"character varying",83,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","date_bid_open",27,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","other_names","parent_id",26,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","fax",39,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiaries","name",18,"character varying",83,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunities","projected_total",23,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_accounts","class_id",9,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","ownership_transfer_id",77,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","companies","zipcode",25,"character varying",36,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_task_billing_budgets","project_id",6,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_plans","residual",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","first_visit",48,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","billing_transaction_type",12,"character varying",192,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","territory","is_inactive",3,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","date_last_modified",15,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunity_lines","shipdate",52,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","contacts","isinactive",21,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","consolidated_exchange_rates","average_budget_rate",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","companies","address1",2,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","job_resource_role","name",7,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","time_based_charge_rules","project_id",16,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","approvallimit",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entitycategory","is_inactive",3,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","status",121,"character varying",199,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","matrix_type",66,"character varying",6,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","amortization_sched_lines","is_recognized",4,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","full_name",18,"character varying",1800,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","time_based_charge_rules","rule_order",21,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_tasks","use_calculated_cost_budget",42,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","onspecial",92,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","payables_account_id",36,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_rate_cards","date_created",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","print_on_check_as",85,"character varying",83,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","vsoe_price",52,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","commissionschedule","name",7,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","contacts","comments",6,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","address",2,"character varying",999,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","bill_of_materials","is_inactive",9,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","work_calendars","ismonday",4,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","unbilled_orders",52,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","sales_territories","isinactive",3,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","storedescription",110,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","price_book_line_intervals","is_discount_percentage",3,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","initials",26,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","is_utilized_time",71,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","contacts","salutation",33,"character varying",30,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounts","accountnumber",3,"character varying",60,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_demand_plans","projection_start_date",13,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","bill_price_variance_account_id",9,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","include_in_forecast",42,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","commission_authorization_link","commission_transaction_line_id",4,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","activities","date_0",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","fraud_risk",43,"character varying",128,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","payment_terms","date_last_modified",2,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customer_sales_teams","isprimary",4,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","isonline",55,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partner_sales_roles","isinactive",2,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","amortization_schedule_id",10,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","date_convsersion",38,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revaluation","curr_fx_rate",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_plan_lines","plan_line_number",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fixed_fee_charge_rules","project_task",16,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entityeventmap","resource_id",4,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","date_of_last_transaction",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","cost_0",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_system_custom","isinactive",12,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","interco_expense_account_id",57,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_templates","billing_rate_card_id",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","payroll_items","rate",12,"character varying",42,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partner_sales_roles","partner_sales_role_extid",5,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fair_value_prices","currency_id",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","time_based_charge_rules","form_template",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiaries","return_address1",27,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_categories","expense_account_id",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","dropship_expense_account_id",36,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","company_status","probability",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","other_names","subsidiary",29,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","work_calendars","work_hours_per_day",14,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_schedule_descriptions","frequency",3,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","supply_time_fence",35,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_accounts","name",13,"character varying",93,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunities","shipment_received",30,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity_status","read_only",8,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","income_accounts","is_summary",10,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","locations","use_bins",29,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_subscriptions","subscription_extid",25,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","fax",16,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_site_categories","long_description",11,"character varying",65534,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity","email",8,"character varying",254,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revrecschedules","term_source",11,"character varying",49,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","amount_pending",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_system","name",12,"character varying",283,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_recognition_rules","amount_source",1,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","other_names","address3",5,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","shipping_items","by_per_item",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","units_type_id",119,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","altphone",7,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","contacts","officephone",31,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","activities","access_level",1,"character varying",10,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","amortization_schedules","amount",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","supply_type",144,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_schedule","payment_terms_id",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","storedisplayname",141,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity","address_three",2,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","charges","chargeuse",12,"character varying",32,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_plans","revenue_plan_status",14,"character varying",128,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","price_books","name",2,"character varying",32,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","posting_account_activity_pe","activity_date",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_revisions","item_revision_name",8,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","generic_resources","price",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","modified",26,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","hazmat_item_units",41,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_system_custom","comments",2,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_plans","plan_number",11,"character varying",99,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","system_notes","role_id",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","salesdescription",103,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","distribution_networks","network_name",7,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","deposit_balance_foreign",43,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","next_invt_count_date",22,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","sales_territories","description",2,"character varying",199,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_time_approval_types","description",1,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","lastreviewdate",38,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","isinactive",67,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","vsoe_discount",127,"character varying",12,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","specialsdescription",137,"character varying",65534,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","usages","usage_customer_id",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","support_reps","city",9,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_cost_categories","is_other_category",5,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","bom_revisions","date_created",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_subscription_lines","date_termination",8,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_families","isinactive",5,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","companyname",12,"character varying",83,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","cost_category",2,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","is_wip",63,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","competitor","description",4,"character varying",1999,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","tax_items","income_account_id",4,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_fulfillments","date_created",14,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_accounts","date_last_bill_cycle",14,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaignresponsehistory","status_detail",6,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","third_party_acct",127,"character varying",32,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiaries","shipping_country",37,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","message","date_0",5,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_co_lines","status_id",9,"character varying",25,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunities","tranid",37,"character varying",138,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customer_item_pricing","item_id",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","sales_amount",64,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fixed_fee_charge_rules","end_date",9,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","charges","billing_account_id",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","is_payment_hold",59,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaignevent","date_scheduled",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_revenue_rules","fixed_amount_type",6,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","is_cont_rev_handling",61,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","expense_migrate_adjust_acct_id",31,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","charges","customer",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","shipment_packages","weight_in_lbs",33,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","supplier_categories","category_name",1,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","date_first_order",39,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","wip_account_id",163,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","system_notes_custom","record_id",17,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","other_names","state",28,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","storedetaileddescription",43,"character varying",65534,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","landed_cost_allocation_method",66,"character varying",8,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_book_map","is_vsoe_bundle",4,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","birthdate",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","quota1","amount",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_schedule","bill_amount_foreign",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","payment_methods","date_last_modified",1,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","calls","date_completed",7,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","bom_revisions","form_template_id",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","events1","message",11,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","consol_days_overdue",12,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","units_type","date_last_modified",1,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","group_test_cell","cumulativepct",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","home_phone",25,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","quota1","team_quota",13,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","sales_reps","city",9,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","shipping_items","name",23,"character varying",250,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_accounts","legal_name",12,"character varying",400,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","date_first_sale",32,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscript_line_price_intervals","charge_frequency_id",1,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_based_charge_rules","form_template",11,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_cost_template_items","item_id",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","last_visit",67,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","subsidiary_id",105,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","unbilled_orders_foreign",134,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","middlename",45,"character varying",32,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revaluation","tran_id",25,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","resource_allocations","resource_id",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity","notes",23,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","promotion_codes","discount",6,"character varying",42,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","locations","name",17,"character varying",31,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_recognition_rules","reforecast_method",10,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","gift_certificates","item_name",15,"character varying",250,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","is_intercompany",55,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revaluation","is_tax_reg_override",7,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_history","action",2,"character varying",8,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunity_lines","tobeemailed",57,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","topic","description",1,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","exchange_rate",30,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","system_notes_custom","name",14,"character varying",227,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","calls","call_id",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","message","is_incoming",11,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customer_partner_sales_teams","contribution",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","planned_standard_costs","memo",5,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","do_restock",35,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","is_commitment_confirmed",47,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity","country",5,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","is_bom_item_type",37,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_terms","term_type_id",6,"character varying",10,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","customer_type_id",28,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","state",120,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","tax_item_id",116,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","lastname",68,"character varying",32,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_system","record_id",18,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","bill_of_materials","available_for_all_locations",2,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscript_line_price_intervals","quantity",11,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_schedule_descriptions","billing_schedule_type",2,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","payroll_item_types","name",1,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","usages","usage_extid",3,"character varying",255,NULL,NULL,NULL,NULL
